Q5521160	https://en.wikipedia.org/wiki?curid=32788079	Gangnan, Hebei	44	44	0.88140583	cardinal	, it has [44] villages under its administration .
Q2164931	https://en.wikipedia.org/wiki?curid=38072386	Xinqiao, Xiangcheng City	29	29	0.88071066	cardinal	, it has [29] villages under its administration .
Q174305	https://en.wikipedia.org/wiki?curid=2050942	Enrique Villanueva	14	14	0.64019376	cardinal	Enrique Villanueva comprises [14] barangays :
Q4277354	https://en.wikipedia.org/wiki?curid=38455409	Hedong, Zhuolu County	40	40	0.8809618	cardinal	, it has [40] villages under its administration .
Q5210069	https://en.wikipedia.org/wiki?curid=35852197	Dakoutun	58	58	0.81745964	cardinal	, it had [58] villages under its administration .
Q7418211	https://en.wikipedia.org/wiki?curid=38818998	Sanhe, Jiangyou	34	15	0.6071014	cardinal	, it has [15] residential communities -LRB- -RRB- and 19 villages under its administration .
Q2118038	https://en.wikipedia.org/wiki?curid=38068465	Dianbu, Anhui	30	14	0.6944637	cardinal	, it has [14] residential communities -LRB- 社区 -RRB- and 16 villages under its administration .
Q5295934	https://en.wikipedia.org/wiki?curid=32788073	Donghuishe	37	37	0.8809329	cardinal	, it has [37] villages under its administration .
Q11082531	https://en.wikipedia.org/wiki?curid=39015965	Xinshi, Yibin	29	27	0.20417027	cardinal	, it has two residential communities -LRB- -RRB- and [27] villages under its administration .
Q5613105	https://en.wikipedia.org/wiki?curid=33680437	Gu'an Town	111	8	0.6100773	cardinal	, it has [8] residential communities -LRB- -RRB- and 103 villages under its administration .
Q6434783	https://en.wikipedia.org/wiki?curid=32788330	Koutou	41	41	0.8809614	cardinal	, it has [41] villages under its administration .
Q405005	https://en.wikipedia.org/wiki?curid=2090269	Getafe, Bohol	24	24	0.6833066	cardinal	Getafe comprises [24] barangays :
Q174354	https://en.wikipedia.org/wiki?curid=2050947	San Juan, Siquijor	15	15	0.64108884	cardinal	San Juan comprises [15] barangays :
Q7982938	https://en.wikipedia.org/wiki?curid=37672145	Wenquan, Jiaozuo	29	29	0.88071066	cardinal	, it has [29] villages under its administration .
Q5315929	https://en.wikipedia.org/wiki?curid=36429103	Duping (town)	8	1	0.6066994	cardinal	, It has [1] residential community -LRB- 社区 -RRB- and 7 villages under its administration .
Q4253254	https://en.wikipedia.org/wiki?curid=38426648	Huilong Township, Mianning County	6	6	0.3350526	cardinal	, it has [six] villages under its administration .
Q11049264	https://en.wikipedia.org/wiki?curid=40543874	Yanwukou	9	9	0.9596503	cardinal	The township is divided into [9] villages , the following areas : Banzhu Village , Yanwukou Village , Shaheping Village , Lujiata Village , Longjiaping Village , Daweiba Village , Sabuxi Village , Sijiatian Village , and Wujiatian Village -LRB- 班竹村_、_岩屋口村_、_沙河坪村 、 陆家塔村_、_龙家坪村 、 大尾坝村_、_撒埠溪村 、 四家田村_、 五家田村 -RRB- .
Q316474	https://en.wikipedia.org/wiki?curid=2043680	Tabuelan, Cebu	12	12	0.64219993	cardinal	Tabuelan comprises [12] barangays :
Q14195308	https://en.wikipedia.org/wiki?curid=40409049	Baitutan, Liling	12	12	0.96650344	cardinal	The town is divided into [10] villages and [two] districts : Baishi District , Jinniu District , Huxia Village , Tianxin Village , Cuanxi Village , Zhutang Village , Huangjia Village , Shuotang Village , Qiaoling Village , Sheqing Village , Shanshui Village , and Quanyuan Village .
Q10876845	https://en.wikipedia.org/wiki?curid=40521331	Zhongyukou	29	29	0.94874394	cardinal	The township is divided into [27] villages and [2] communities , the following areas : Banzui Community , Yougang Community , Xiaobeizhou Village , Shuguang Village , Hongguang Village , Changdong Village , Guangfu Village , Changxi Village , Sixing Village , Shimatou Village , Dalu Village , Xiayukou Village , Zhongyong Village , Tongzhou Village , Fuxing Village , Jian ` an Village , Xiaolanzhou Village , Yandong Village , Yanxi Village , Guangming Village , Xinzheng Village , Donghu Village , Tongmin Village , Fumin Village , Zhongmu Village , Yougang Village , Taojiahu Village , Ping ` an Village , and Taihe Village -LRB- 班嘴社区 、 游港社区 、 小北洲村 、 曙光村 、 红光村 、 常东村 、 广伏村 、 常西村 、 四星村 、 石码头村 、 大路村 、 下鱼口村 、 中永村 、 同洲村 、 复兴村 、 建安村 、 小兰洲村 、 艳东村 、 艳西村 、 光明村 、 新征村 、 东湖村 、 同民村 、 富民村 、 中木村 、 游港村 、 陶家湖村 、 平安村 、 太和村 -RRB- .
Q5926062	https://en.wikipedia.org/wiki?curid=31624599	Huangxing, Changsha	12	11	0.8367077	cardinal	It contains two communities and [11] villages .
Q4505418	https://en.wikipedia.org/wiki?curid=622631	Jieshi, Shandong	66	65	0.37560508	cardinal	The town oversees [65] administrative villages -LRB- 行政村 -RRB- and 88 natural villages -LRB- 自然村 -RRB- .
Q7980444	https://en.wikipedia.org/wiki?curid=22717009	Weizhou, Guangxi	11	2	0.6962461	cardinal	, it has [2] residential communities -LRB- 社区 -RRB- and 9 villages under its administration .
Q14189091	https://en.wikipedia.org/wiki?curid=40444880	Zhuanqiao, Zhuzhou	13	13	0.9602563	cardinal	The township is divided into [13] villages in the following areas : Miaowan Village , Zhuqian Village , Taitian Village , Quchi Village , Tiesha Village , Maji Village , Xichong Village , Huatian Village , Chuanshi Village , Shishuang Village , Wenjia Village , Shanmuqiao Village , and Lannichong Village -LRB- 庙湾村 、 诸前村 、 太田村 、 曲尺村 、 铁沙村 、 马迹村 、 西冲村 、 花田村 、 川石村 、 石双村 、 文家村 、 杉木桥村 、 烂泥冲村 -RRB- .
Q4311010	https://en.wikipedia.org/wiki?curid=38463998	Hedong Township, Qinghai	15	15	0.8806462	cardinal	, it has [15] villages under its administration .
Q11116297	https://en.wikipedia.org/wiki?curid=40282540	Qizi, Xiangxiang	35	35	0.94861156	cardinal	The town is divided into [32] villages and [3] communities , the following areas : Wanluoshan Community , Dongjia Community , Shaofengjituan Community , Qizi Village , Baiyun Village , Changyuan Village , Dafu Village , Eshi Village , Gushui Village , Hefeng Village , Heping Village , Hedong Village , Huangling Village , Jinlong Village , Lianshan Village , Longjiang Village , Lutang Village , Meihua Village , Minghe Village , Nan ` an Village , Nixi Village , Pinghu Village , Pingtang Village , Pu'an Village , Shanping Village , Shanshan Village , Shetan Village , Xiashan Village , Xiangyang Village , Xiaoluo Village , Xinhe Village , Yintang Village , Yuzhuang Village , Yufang Village , Zejiang Village , and Xikouyuchang Village -LRB- 万罗山社区_、_洞嘉社区 、 湖南韶峰集团社区 、 棋梓村 、 白云村 、 长元村 、 大富村 、 鹅石村 、 谷水村 、 荷风村 、 和平村 、 河洞村 、 黄岭村 、 金龙村 、 连山村 、 龙江村 、 炉塘村 、 梅花村 、 明和村 、 南岸村 、 泥溪村 、 坪湖村 、 坪塘村 、 普安村 、 杉坪村 、 杉山村 、 蛇潭村 、 峡山村 、 向阳村 、 小罗村 、 新和村 、 银塘村 、 余庄村 、 喻坊村 、 泽江村 、 湘乡溪口渔场村 -RRB- .
Q11142661	https://en.wikipedia.org/wiki?curid=40481777	Youxi Township	38	38	0.95937544	cardinal	The township is divided into [38] villages , the following areas : Laowuling Village , Hengguo Village , Youxi Village , Xufeng Village , Raojia Village , Yanmen Village , Maopingyuan Village , Datang Village , Tieshanjiang Village , Shuxi Village , Dongxi Village , Luojialing Village , Xiashuitian Village , Baijialing Village , Zhoujiayuan Village , Changchongwan Village , Zhongjiazhuang Village , Diansheng Village , Shizhu Village , Gaoqiao Village , Qinglong Village , Changxi Village , Jiangtianyao Village , Fenjie Village , Xiaojia Village , Niuche Village , Zhonglian Village , Bailu Village , Ziyuan Village , Zhaojia Village , Longtang Village , Dongfanghong Village , Wujiachong Village , Jiujiping Village , Qianjin Village , Yanzhushan Village , Zhifeng Village , and Lianhua'an Village -LRB- 老屋岭村 、 横过村 、 油溪村 、 续丰村 、 饶家村 、 岩门村 、 毛坪院村 、 大塘村 、 铁山江村 、 蜀溪村 、 洞溪村 、 罗家岭村 、 下水田村 、 白家岭村 、 周家院村 、 长冲湾村 、 中家庄村 、 淀生村 、 实竹村 、 高桥村 、 青龙村 、 长溪村 、 江田窑村 、 芬阶村 、 肖家村 、 牛车村 、 中联村 、 白芦村 、 资源村 、 赵家村 、 龙塘村 、 东方红村 、 伍家冲村 、 鸠鸡坪村 、 前进村 、 烟竹山村 、 指丰村 、 莲花庵村 -RRB- .
Q10954865	https://en.wikipedia.org/wiki?curid=40409021	Fuli, Liling	11	11	0.9447334	cardinal	The town is divided into [10] villages and [1] community , the following areas : Haitang Community , Cheshang Village , Changqing Village , Tangfang Village , Haubu Village , Moshi Village , Shuangjiang Village , Fuli Village , Liqun Village , Hetian Village , and Baida Village .
Q2656857	https://en.wikipedia.org/wiki?curid=38126052	Hongqiao Township, Yunnan	7	7	0.881501	cardinal	, it has [7] villages under its administration .
