Q5081477	https://en.wikipedia.org/wiki?curid=10564414	Charles%20Palmer%20%28director%29	1	2	0.16045038	cardinal	The couple have [two] sons William John -LRB- b. 1999 -RRB- and Thomas Henry -LRB- b. 2002 -RRB- .
Q62080	https://en.wikipedia.org/wiki?curid=15441225	George%20Victor%2C%20Prince%20of%20Waldeck%20and%20Pyrmont	2	2	0.39910522	ordinal	His [second] marriage took place in Luisenlund on 29 April 1891 to Princess Louise of Schleswig-Holstein-Sonderburg-Glücksburg .
Q5120526	https://en.wikipedia.org/wiki?curid=34553608	Cindy%20Fisher%20%28actress%29	1	2	0.106828086	cardinal	They have [two] children , Calyssa and Caden .
Q6235746	https://en.wikipedia.org/wiki?curid=36296269	John%20Gordon%2C%20Lord%20Gordon	1	2	0.46603796	ordinal	His [second] son was Alexander Gordon , Archbishop of Glasgow , the Isles , and Galloway .
Q3097958	https://en.wikipedia.org/wiki?curid=476159	Janet%20Lee%20Bouvier	3	3	0.28608772	ordinal	Her [third] marriage , after Auchincloss 's death , was to childhood friend Bingham Morris in 1979 .
Q262559	https://en.wikipedia.org/wiki?curid=1550188	John%20de%20la%20Pole%2C%202nd%20Duke%20of%20Suffolk	2	2	0.12347086	cardinal	John was thus brother-in-law of [two] Kings of England .
Q468806	https://en.wikipedia.org/wiki?curid=310343	Imperio%20Argentina	2	2	0.4006067	cardinal	She was married [2] times .
Q6837195	https://en.wikipedia.org/wiki?curid=16284539	Michelle%20Paige%20Paterson	2	2	0.31312984	ordinal	She has been married to David Paterson since November 21 , 1992 ; he is her [second] husband .
Q4355736	https://en.wikipedia.org/wiki?curid=4833982	William%20Jay%20Smith	1	2	0.22363538	cardinal	They had [two] sons , David Smith , and Gregory .
Q1134149	https://en.wikipedia.org/wiki?curid=9637755	Queen%20Komal%20of%20Nepal	1	2	0.48983344	ordinal	Queen Komal married her [second] cousin Prince Gyanendra of Nepal on 1 May 1970 in Kathmandu , and they have two children .
Q4762761	https://en.wikipedia.org/wiki?curid=781050	Angeline%20Stickney	1	3	0.241059	ordinal	Her [third] son , Angelo Hall , a Unitarian minister , wrote her biography .
Q4885592	https://en.wikipedia.org/wiki?curid=30665560	Ben%20Elliot	1	2	0.15896502	cardinal	They have [two] sons , Arthur -LRB- born in August 2012 -RRB- and Ike -LRB- born in December 2014 -RRB- and live in West London .
Q86396	https://en.wikipedia.org/wiki?curid=32015046	Hannelore%20Schroth	3	3	0.26278752	ordinal	Her [third] marriage to a lawyer produced a son , Christopher Kantapper Köster -LRB- 1953 -- 2012 -RRB- .
Q770390	https://en.wikipedia.org/wiki?curid=17658727	Elizabeth%20of%20Slavonia	1	2	0.15311687	cardinal	Catherine was followed by [two] sisters , which meant that Elizabeth would not inherit the Holy Crown of Hungary .
Q3174911	https://en.wikipedia.org/wiki?curid=25013714	John%20VI%20of%20Vend%C3%B4me	1	2	0.21206927	cardinal	In 1342 , he married Jeanne de Ponthieu , they had [two] children :
Q957754	https://en.wikipedia.org/wiki?curid=2003787	Jack%20Weston	2	2	0.26314417	ordinal	His [second] marriage was to Laurie Gilkes and lasted until his death from lymphoma on April 3 , 1996 , after a six-year struggle .
Q1707954	https://en.wikipedia.org/wiki?curid=11124319	Joseph%20Sargent	2	2	0.11269733	ordinal	His [second] nomination , for `` Kojak '' pilot `` The Marcus-Nelson Murders '' -LRB- 1973 -RRB- , resulted in his first Emmy win .
Q265501	https://en.wikipedia.org/wiki?curid=21224308	Beatrice%20of%20Luxembourg	1	2	0.13370568	cardinal	King John called his [two] sisters to his court ; at that moment , Marie resided in St. Marienthal Abbey and Beatrice remained in Italy .
Q3507232	https://en.wikipedia.org/wiki?curid=7837125	Sylvia%20Wynter	2	2	0.47132224	ordinal	In 1958 Wynter met the Guyanese novelist Jan Carew , who became her [second] husband .
Q2840790	https://en.wikipedia.org/wiki?curid=6567508	Keratsa%20of%20Bulgaria	1	2	0.11789165	cardinal	Keratsa and Andronikos IV Palaiologos had three children , a son and [two] daughters .
