Q2164931	https://en.wikipedia.org/wiki?curid=38072386	Xinqiao, Xiangcheng City	29	29	0.917556	cardinal	, it has [29] villages under its administration .
Q7982938	https://en.wikipedia.org/wiki?curid=37672145	Wenquan, Jiaozuo	29	29	0.917556	cardinal	, it has [29] villages under its administration .
Q6434783	https://en.wikipedia.org/wiki?curid=32788330	Koutou	41	41	0.917556	cardinal	, it has [41] villages under its administration .
Q5521160	https://en.wikipedia.org/wiki?curid=32788079	Gangnan, Hebei	44	44	0.917556	cardinal	, it has [44] villages under its administration .
Q5210069	https://en.wikipedia.org/wiki?curid=35852197	Dakoutun	58	58	0.917556	cardinal	, it had [58] villages under its administration .
Q4277354	https://en.wikipedia.org/wiki?curid=38455409	Hedong, Zhuolu County	40	40	0.917556	cardinal	, it has [40] villages under its administration .
Q174305	https://en.wikipedia.org/wiki?curid=2050942	Enrique Villanueva	14	14	0.964586	cardinal	Enrique Villanueva comprises [14] barangays :
Q5295934	https://en.wikipedia.org/wiki?curid=32788073	Donghuishe	37	37	0.917556	cardinal	, it has [37] villages under its administration .
Q405005	https://en.wikipedia.org/wiki?curid=2090269	Getafe, Bohol	24	24	0.964586	cardinal	Getafe comprises [24] barangays :
Q5926062	https://en.wikipedia.org/wiki?curid=31624599	Huangxing, Changsha	12	13	0.510378	cardinal	It contains [two] communities and [11] villages .
Q4253254	https://en.wikipedia.org/wiki?curid=38426648	Huilong Township, Mianning County	6	6	0.917556	cardinal	, it has [six] villages under its administration .
Q174354	https://en.wikipedia.org/wiki?curid=2050947	San Juan, Siquijor	15	15	0.964586	cardinal	San Juan comprises [15] barangays :
Q11049264	https://en.wikipedia.org/wiki?curid=40543874	Yanwukou	9	9	0.965822	cardinal	The township is divided into [9] villages , the following areas : Banzhu Village , Yanwukou Village , Shaheping Village , Lujiata Village , Longjiaping Village , Daweiba Village , Sabuxi Village , Sijiatian Village , and Wujiatian Village -LRB- 班竹村_、_岩屋口村_、_沙河坪村 、 陆家塔村_、_龙家坪村 、 大尾坝村_、_撒埠溪村 、 四家田村_、 五家田村 -RRB- .
Q316474	https://en.wikipedia.org/wiki?curid=2043680	Tabuelan, Cebu	12	12	0.964586	cardinal	Tabuelan comprises [12] barangays :
Q7980444	https://en.wikipedia.org/wiki?curid=22717009	Weizhou, Guangxi	11	2	0.804279	cardinal	It includes [2] neighborhood committees , 9 village committees .
Q14195308	https://en.wikipedia.org/wiki?curid=40409049	Baitutan, Liling	12	12	0.94885	cardinal	The town is divided into [10] villages and [two] districts : Baishi District , Jinniu District , Huxia Village , Tianxin Village , Cuanxi Village , Zhutang Village , Huangjia Village , Shuotang Village , Qiaoling Village , Sheqing Village , Shanshui Village , and Quanyuan Village .
Q11086123	https://en.wikipedia.org/wiki?curid=46706164	Ri'og	5	5	0.617695	cardinal	, it had [5] communities under its administration .
Q2656857	https://en.wikipedia.org/wiki?curid=38126052	Hongqiao Township, Yunnan	7	7	0.917556	cardinal	, it has [7] villages under its administration .
Q10954865	https://en.wikipedia.org/wiki?curid=40409021	Fuli, Liling	11	11	0.943741	cardinal	The town is divided into [10] villages and [1] community , the following areas : Haitang Community , Cheshang Village , Changqing Village , Tangfang Village , Haubu Village , Moshi Village , Shuangjiang Village , Fuli Village , Liqun Village , Hetian Village , and Baida Village .
Q4505418	https://en.wikipedia.org/wiki?curid=622631	Jieshi, Shandong	66	65	0.49018	cardinal	The town oversees [65] administrative villages -LRB- 行政村 -RRB- and 88 natural villages -LRB- 自然村 -RRB- .
Q4311010	https://en.wikipedia.org/wiki?curid=38463998	Hedong Township, Qinghai	15	15	0.917556	cardinal	, it has [15] villages under its administration .
Q2062180	https://en.wikipedia.org/wiki?curid=23564253	Chrášťany (Benešov District)	3	1	0.25452	article	Chrášťany is [a] municipality and village in Benešov District in the Central Bohemian Region of the Czech Republic .
Q6191983	https://en.wikipedia.org/wiki?curid=35274378	Jiazi, Haikou	14	14	0.201482	cardinal	, Jiazi is responsible for the administration of [14] villages .
Q14189091	https://en.wikipedia.org/wiki?curid=40444880	Zhuanqiao, Zhuzhou	13	13	0.931535	cardinal	The township is divided into [13] villages in the following areas : Miaowan Village , Zhuqian Village , Taitian Village , Quchi Village , Tiesha Village , Maji Village , Xichong Village , Huatian Village , Chuanshi Village , Shishuang Village , Wenjia Village , Shanmuqiao Village , and Lannichong Village -LRB- 庙湾村 、 诸前村 、 太田村 、 曲尺村 、 铁沙村 、 马迹村 、 西冲村 、 花田村 、 川石村 、 石双村 、 文家村 、 杉木桥村 、 烂泥冲村 -RRB- .
Q14189672	https://en.wikipedia.org/wiki?curid=40408965	Jiubujiang, You County	13	13	0.943741	cardinal	The town is divided into [11] villages and [2] communities , the following areas : Jiangbei Community , Dongtian Community , Shetian Village , Baishichong Village , Zheshuang Village , Jiuxianhu Village , Cilian Village , Huangzhu Village , Mulian Village , Daqin Village , Liantang Village , Pu'anqiao Village , and Datian Village .
Q315703	https://en.wikipedia.org/wiki?curid=2043568	Argao, Cebu	45	45	0.955905	cardinal	Argao comprises [45] barangays :
Q14293034	https://en.wikipedia.org/wiki?curid=46704794	Benxung	10	10	0.917556	cardinal	, it had [10] villages under its administration .
Q10924037	https://en.wikipedia.org/wiki?curid=40408960	Jiashu, Liling	12	12	0.965822	cardinal	The township is divided into [12] villages , the following areas : Shanxian Village , Fenglin Village , Jiashu Village , Jinglin Village , Wushi Village , Yucha Village , Heshu Village , Lidu Village , Luoru Village , Shenquan Village , Jingchong Village , and Xindatang Village .
Q10868555	https://en.wikipedia.org/wiki?curid=40399979	Xiacun, Yanling	14	14	0.965822	cardinal	The township is divided into [14] villages , the following areas : Tongle Village , Nihu Village , Changyuan Village , Tianxin Village , Aotou Village , Dongkeng Village , Xiyuan Village , Yunli Village , Jiufeng Village , Pingkeng Village , Changxi Village , Dahengxi Village , Henggang Village , and Qingsong Village .
Q11127125	https://en.wikipedia.org/wiki?curid=40461706	Maoyi, Lengshuijiang	10	10	0.943741	cardinal	The town is divided into [8] villages and [2] communities , the following areas : Changpu Community , Gangxi Community , Xiaoheng Village , Gangxi Village , Dazhou Village , Huaping Village , Maoyi Village , Qingtang Village , Qingyi Village , and Qunfeng Village -LRB- 长铺社区 、 筻溪社区 、 小横村 、 筻溪村 、 大洲村 、 花坪村 、 毛易村 、 清塘村 、 清一村 、 群丰村 -RRB- .
Q8053676	https://en.wikipedia.org/wiki?curid=32788407	Yincun, Yuanshi County	14	14	0.917556	cardinal	, it has [14] villages under its administration .
Q10876845	https://en.wikipedia.org/wiki?curid=40521331	Zhongyukou	29	29	0.943741	cardinal	The township is divided into [27] villages and [2] communities , the following areas : Banzui Community , Yougang Community , Xiaobeizhou Village , Shuguang Village , Hongguang Village , Changdong Village , Guangfu Village , Changxi Village , Sixing Village , Shimatou Village , Dalu Village , Xiayukou Village , Zhongyong Village , Tongzhou Village , Fuxing Village , Jian ` an Village , Xiaolanzhou Village , Yandong Village , Yanxi Village , Guangming Village , Xinzheng Village , Donghu Village , Tongmin Village , Fumin Village , Zhongmu Village , Yougang Village , Taojiahu Village , Ping ` an Village , and Taihe Village -LRB- 班嘴社区 、 游港社区 、 小北洲村 、 曙光村 、 红光村 、 常东村 、 广伏村 、 常西村 、 四星村 、 石码头村 、 大路村 、 下鱼口村 、 中永村 、 同洲村 、 复兴村 、 建安村 、 小兰洲村 、 艳东村 、 艳西村 、 光明村 、 新征村 、 东湖村 、 同民村 、 富民村 、 中木村 、 游港村 、 陶家湖村 、 平安村 、 太和村 -RRB- .
Q4881475	https://en.wikipedia.org/wiki?curid=32787974	Beitanzhuang Township	12	12	0.917556	cardinal	, it had [12] villages under its administration .
Q2791716	https://en.wikipedia.org/wiki?curid=38171020	Xinning, Guangxi	13	13	0.737973	cardinal	There are [5] residential communities and [8] villages :
Q11116297	https://en.wikipedia.org/wiki?curid=40282540	Qizi, Xiangxiang	35	35	0.943741	cardinal	The town is divided into [32] villages and [3] communities , the following areas : Wanluoshan Community , Dongjia Community , Shaofengjituan Community , Qizi Village , Baiyun Village , Changyuan Village , Dafu Village , Eshi Village , Gushui Village , Hefeng Village , Heping Village , Hedong Village , Huangling Village , Jinlong Village , Lianshan Village , Longjiang Village , Lutang Village , Meihua Village , Minghe Village , Nan ` an Village , Nixi Village , Pinghu Village , Pingtang Village , Pu'an Village , Shanping Village , Shanshan Village , Shetan Village , Xiashan Village , Xiangyang Village , Xiaoluo Village , Xinhe Village , Yintang Village , Yuzhuang Village , Yufang Village , Zejiang Village , and Xikouyuchang Village -LRB- 万罗山社区_、_洞嘉社区 、 湖南韶峰集团社区 、 棋梓村 、 白云村 、 长元村 、 大富村 、 鹅石村 、 谷水村 、 荷风村 、 和平村 、 河洞村 、 黄岭村 、 金龙村 、 连山村 、 龙江村 、 炉塘村 、 梅花村 、 明和村 、 南岸村 、 泥溪村 、 坪湖村 、 坪塘村 、 普安村 、 杉坪村 、 杉山村 、 蛇潭村 、 峡山村 、 向阳村 、 小罗村 、 新和村 、 银塘村 、 余庄村 、 喻坊村 、 泽江村 、 湘乡溪口渔场村 -RRB- .
Q11180842	https://en.wikipedia.org/wiki?curid=40282509	Longfu, Liuyang	12	12	0.943741	cardinal	The town is divided into [10] villages and [2] communities , the following areas : Longfu Community , Banchun Community , Xinkai Village , Huangqiao Village , Dafeng Village , Jiaoqiao Village , Pingshang Village , Xiangshi Village , Zhezhuang Village , Shangbu Village , Shijiang Village , and Shizhufeng Village -LRB- 龙伏社区和泮春社区_，_新开村 、 黄桥村_、_达峰村 、 焦桥村_、_坪上村 、 相市村_、_柘庄村 、 尚埠村_、 石江村和石柱峰村 -RRB- .
Q80295	https://en.wikipedia.org/wiki?curid=4710165	Gusevsky District	5	5	0.59515	cardinal	Prior to that date , the district was incorporated as Gusevsky Municipal District , which was subdivided into [one] urban settlement and [four] rural settlements .
